,0,1,2,3,4
0,622.0,100.0,72.72727272727273,0.0036439999998947314,0.008005000000139262
1,622.0,100.0,72.72727272727273,0.004754999999931897,0.002034000000094238
2,159.0,90.47619047619048,54.54545454545454,0.004685999999765045,0.002288000000135071
3,159.0,90.47619047619048,54.54545454545454,0.004323999999996886,0.0017760000000635046
4,159.0,90.47619047619048,54.54545454545454,0.0052390000000741566,0.0023909999999887077
5,73.0,76.19047619047619,45.45454545454545,0.0022969999999986612,0.0003830000000561995
6,73.0,76.19047619047619,45.45454545454545,0.0032539999997425184,0.0005179999998290441
7,32.0,54.761904761904766,72.72727272727273,0.0032900000001063745,0.0006239999997887935
8,32.0,54.761904761904766,72.72727272727273,0.0032320000000254367,0.0005499999997482519
9,32.0,54.761904761904766,72.72727272727273,0.003920000000107393,0.0007519999999203719
10,12.0,64.28571428571429,54.54545454545454,0.004285000000436412,0.0007749999999759893
11,12.0,64.28571428571429,54.54545454545454,0.003513000000111788,0.0005770000002485176
12,9.0,64.28571428571429,36.36363636363637,0.003923000000213506,0.0007700000001023
13,9.0,64.28571428571429,36.36363636363637,0.0041639999999461,0.0007640000003448222
14,8.0,64.28571428571429,36.36363636363637,0.004805999999916821,0.0008459999999104184
15,8.0,64.28571428571429,36.36363636363637,0.00464300000021467,0.0008339999999407155
16,8.0,64.28571428571429,36.36363636363637,0.004676999999901454,0.0008599999996476981
17,6.0,54.761904761904766,45.45454545454545,0.003918000000339816,0.0008760000000620494
18,6.0,54.761904761904766,45.45454545454545,0.0013109999999869615,0.00012900000001536682
19,3.0,42.857142857142854,45.45454545454545,0.0009890000001178123,0.00019199999996999395
20,3.0,42.857142857142854,45.45454545454545,0.002397000000200933,0.0005140000002938905
21,2.0,38.095238095238095,18.181818181818183,0.003948999999920488,0.0006920000000718574
22,1.0,38.095238095238095,18.181818181818183,0.00380700000005163,0.0006170000001475273
23,1.0,38.095238095238095,18.181818181818183,0.0025520000003780297,0.00029500000027837814
24,1.0,38.095238095238095,18.181818181818183,0.00636800000029325,0.00099499999987529
25,1.0,38.095238095238095,18.181818181818183,0.0034190000001217413,0.0006050000001778244
26,1.0,38.095238095238095,18.181818181818183,0.004499999999552529,0.0007879999998294807
