"Date","Index"
2015-08-31,35.418342590332
2015-09-30,36.1052551269531
2015-10-31,37.314995505593
2015-11-30,42.0118865966797
2015-12-31,44.8098754882812
2016-01-31,44.8667713512074
2016-02-29,54.5283889770508
2016-03-31,56.1368789672852
2016-04-30,55.5071907043457
2016-05-31,53.8354835510254
2016-06-30,56.376163482666
2016-07-31,62.1673388047652
2016-08-31,63.9132995605469
2016-09-30,63.1521263122559
2016-10-31,59.9213523864746
2016-11-30,48.2330551147461
2016-12-31,52.6588242848714
2017-01-31,53.3102111816406
2017-02-28,53.3062934875488
2017-03-31,52.58203125
2017-04-30,54.335766358809
2017-05-31,49.0475883483887
2017-06-30,53.5725517272949
2017-07-31,54.1969795227051
2017-08-31,54.3423004150391
2017-09-30,59.386697248979
2017-10-31,62.5923805236816
2017-11-30,70.869873046875
2017-12-31,69.6069553920201
2018-01-31,65.5793914794922
2018-02-28,64.3476486206055
2018-03-31,61.7084334237235
2018-04-30,60.644962310791
2018-05-31,58.6190719604492
2018-06-30,59.4192038036528
2018-07-31,50.0872840881348
2018-08-31,54.8311958312988
2018-09-30,51.6892942948775
2018-10-31,52.3083038330078
2018-11-30,51.8023948669434
2018-12-31,46.9253273010254
2019-01-31,54.4122848510742
2019-02-28,54.5154075622559
2019-03-31,61.3276256214489
2019-04-30,66.3185501098633
2019-05-31,67.4280471801758
2019-06-30,71.8794348580497
2019-07-31,70.6355438232422
2019-08-31,81.9748687744141
2019-09-30,76.8533325195312
2019-10-31,73.8644943237305
2019-11-30,80.3781119452583
2019-12-31,81.6071548461914
2020-01-31,74.0685348510742
2020-02-29,62.364936135032
2020-03-31,52.182258605957
2020-04-30,56.0776786804199
2020-05-31,56.437086798928
2020-06-30,54.2047538757324
2020-07-31,55.7843208312988
2020-08-31,57.3869934082031
2020-09-30,54.353157043457
2020-10-31,52.2543080069802
2020-11-30,59.9908256530762
2020-12-31,59.2915458679199
2021-01-31,59.3676629499956
2021-02-28,63.5659555955367
2021-03-31,68.8120498657227
2021-04-30,71.729362487793
2021-05-31,74.3494449191623
2021-06-30,68.696403503418
2021-07-31,66.6817228143865
2021-08-31,73.5482864379883
2021-09-30,73.9416809082031
2021-10-31,75.7775747125799
2021-11-30,74.3782730102539
2021-12-31,82.1024627685547
2022-01-31,85.6160202026367
2022-02-28,87.7154541015625
2022-03-31,84.8471298217773
2022-04-30,88.2907565723766
2022-05-31,85.2590026855469
2022-06-30,81.8813629150391
2022-07-31,83.4335198835893
2022-08-31,72.1524353027344
2022-09-30,63.1070671081543
2022-10-31,65.4234390258789
2022-11-30,63.9036865234375
2022-12-30,60.0181694030762
