"date","JNJ","LLY","NVS","PFE","TMO","UNH"
2000-01-03,24.8861522674561,33.068000793457,15.8449077606201,13.2576189041138,12.3055171966553,5.42188310623169
2000-01-04,23.975061416626,32.0277099609375,15.5454339981079,12.7637042999268,11.8440618515015,5.35253143310547
2000-01-05,24.2281494140625,32.4375305175781,15.6134996414185,12.9716701507568,11.9466094970703,5.33992481231689
2000-01-06,24.9873943328857,33.3832130432129,15.9538145065308,13.4395866394043,11.9466094970703,5.53536367416382
2000-01-07,26.0503101348877,35.8420486450195,16.1988334655762,14.349419593811,12.1004285812378,6.18472909927368
2000-01-08,25.3884786259044,34.4435547915372,16.0317731337114,13.9748531254855,12.0141957889904,5.9170737916773
2000-01-09,25.4153235175393,34.4263612573797,16.0620917840437,14.2277181798762,12.0188562653281,6.01909253814004
2000-01-10,25.3923244476318,34.3604469299316,16.2260608673096,14.3234310150146,11.9978790283203,6.077552318573
2000-01-11,25.4766788482666,34.5495910644531,15.899359703064,14.1414604187012,12.1004285812378,6.09016227722168
2000-01-12,25.2404556274414,34.045223236084,15.8176870346069,14.6093759536743,11.7927865982056,6.0334210395813
2000-01-13,25.2067165374756,33.6354103088379,16.0082569122314,15.3892364501953,12.2029752731323,6.22255754470825
2000-01-14,25.2910842895508,34.4550018310547,15.9538145065308,15.3892364501953,11.9978790283203,6.2162504196167
2000-01-15,25.1748516294691,34.1607922448052,15.9190239376492,15.2101568645901,11.9921833674113,6.1490032143063
2000-01-16,24.9789496830532,34.0688482012067,15.8546338762556,15.2560090337481,11.9173083986555,6.0933131149837
2000-01-17,24.7680513593886,33.9366247389052,15.7723100980123,15.2238752047221,11.8526068793403,6.02606484625075
2000-01-18,24.6499404907227,33.9506340026855,15.899359703064,15.1812686920166,11.8440618515015,5.95146083831787
2000-01-19,24.734317779541,34.1712989807129,15.5454339981079,15.3892364501953,11.6902418136597,6.00189828872681
2000-01-20,24.8186721801758,33.682689666748,15.6271085739136,15.1357841491699,11.8953332901001,6.15320587158203
2000-01-21,24.2618999481201,32.6581840515137,15.3548650741577,14.5833806991577,11.8440618515015,5.88841724395752
2000-01-22,23.9282938350331,32.6424196416681,15.218738079071,14.7216283191334,11.9326237765226,5.84686454859647
2000-01-23,23.2281070189043,32.0119521401145,14.8846142508767,14.5343429825523,12.1050874103199,5.6926907192577
2000-01-24,22.5915775299072,31.3341941833496,14.7014646530151,14.2974300384521,11.9978790283203,5.56688737869263
2000-01-25,23.0133647918701,31.4287738800049,14.6470146179199,14.5053930282593,12.1004285812378,5.56688737869263
2000-01-26,22.5409603118896,31.6494445800781,14.3747673034668,14.5053930282593,12.7669763565063,5.55427694320679
2000-01-27,21.7310924530029,32.4059944152832,14.2930917739868,14.349419593811,13.5360679626465,5.46601438522339
2000-01-28,22.8108921051025,32.9419021606445,13.8574876785278,14.635368347168,13.3309774398804,5.30840253829956
2000-01-29,22.6943294351751,32.8072084080089,13.9552522572604,14.7251720861955,13.5686981027777,5.40956085378473
2000-01-30,22.876088922674,33.1310398795388,13.8055150292136,14.9307729547674,13.9882047393105,5.423316153613
2000-01-31,23.2327060699463,33.72998046875,13.4763402938843,15.0512990951538,14.2026205062866,5.3462290763855
2000-02-01,22.895263671875,33.068000793457,13.9119415283203,15.3892364501953,14.5102558135986,5.49123430252075
2000-02-02,23.0471038818359,32.815803527832,13.8574876785278,14.9733123779297,14.2538919448853,5.63623476028442
2000-02-03,22.4903316497803,32.9103813171387,14.1569652557373,14.8173360824585,14.4077110290527,5.58580017089844
2000-02-04,22.1697654724121,32.7212409973145,13.8847160339355,14.8693284988403,14.3051643371582,5.7244987487793
2000-02-05,22.2794328169389,32.4934119311246,13.9651526537808,15.0725655989213,14.2538914680481,5.68724502216686
2000-02-06,22.065465667031,32.1108321276578,13.963914827867,15.2143591967496,14.1187171069059,5.72621831026944
2000-02-07,21.9841728210449,31.9331550598145,13.9663906097412,15.3892364501953,14.3051643371582,5.86950206756592
2000-02-08,22.1528930664062,31.9331550598145,14.0480642318726,15.72718334198,13.8437070846558,5.6488447189331
2000-02-09,21.5961227416992,31.1450710296631,13.9391613006592,15.025297164917,13.5873422622681,5.44079828262329
2000-02-10,21.0562152862549,31.4287738800049,13.6941394805908,14.5573844909668,13.3309774398804,5.8379807472229
2000-02-11,20.9796848297119,31.2122459411621,13.830265045166,14.5573844909668,13.2284326553345,5.6488447189331
2000-02-12,21.1968635212291,31.168924071572,13.7250781059265,14.6523502956737,13.3939040357416,5.7356754433025
2000-02-13,21.2240059592507,30.9770776575262,13.6508292284879,14.5598896200007,13.4195406220176,5.83081624724648
2000-02-14,21.0304718017578,30.7690830230713,13.5035696029663,14.5573844909668,13.4335231781006,5.7371072769165
2000-02-15,21.5892562866211,30.9906616210938,13.3946666717529,14.7913408279419,13.6386194229126,5.9892897605896
2000-02-16,21.623119354248,31.0223140716553,13.8030414581299,14.0730953216553,13.4847946166992,6.18472909927368
2000-02-17,21.453800201416,30.484167098999,14.4564361572266,14.1773376464844,13.074613571167,6.3423433303833
2000-02-18,20.9796848297119,29.6294803619385,14.4292125701904,14.1773376464844,12.869517326355,5.8379807472229
2000-02-19,21.2063925001356,30.1570680406358,14.323337925805,14.1767007509867,13.1315811475118,6.00400000148349
2000-02-20,21.0631347383772,30.1291819981166,14.4233790806362,14.0824000494821,13.2357551710946,5.91498620169503
2000-02-21,20.8771419525146,30.0585868623522,14.4579504860772,14.0035950872633,13.330977069007,5.79805239041646
2000-02-22,21.301399230957,30.1359729766846,14.48366355896,13.968846321106,13.5360679626465,5.93254852294922
2000-02-23,20.6240921020508,30.547477722168,14.5925607681274,14.1773376464844,13.4335231781006,5.77493572235107
2000-02-24,19.9806461334229,29.6611309051514,14.3747673034668,13.7864189147949,13.1771631240845,5.30840253829956
2000-02-25,19.5065307617188,28.7114791870117,13.9391613006592,13.4997396469116,12.7669763565063,5.16970205307007
2000-02-26,19.8297929763794,29.367601221258,14.1062263575467,13.6016192436218,13.0140188390558,5.30238372629339
2000-02-27,19.7289674932306,29.4078863317316,14.0158896446228,13.4831606691534,13.1585149765015,5.25108773058111
2000-02-28,19.7097301483154,29.1229801177979,13.9119415283203,13.4215650558472,12.818247795105,5.1886157989502
2000-02-29,19.5065307617188,30.1042995452881,13.9936141967773,13.3954982757568,12.818247795105,5.1570930480957
2000-03-01,19.8790493011475,29.8194217681885,14.0208406448364,13.2912521362305,14.1513500213623,5.51014614105225
2000-03-02,19.9637145996094,29.217960357666,13.9391613006592,13.3433828353882,16.5099010467529,5.29579019546509
2000-03-03,19.9129219055176,29.3762340545654,13.721363067627,13.6039924621582,17.9968242645264,5.49123430252075
2000-03-04,19.598893512379,29.1675987243652,13.7213636311618,13.3445625738664,17.4001897898587,5.32559542222456
2000-03-05,19.3025699962269,28.9229901920665,13.5716268799522,13.2509771693837,18.3510696237737,5.2164120240645
2000-03-06,19.1001453399658,29.1863079071045,13.721363067627,13.2130680084229,17.6891784667969,5.29579019546509
2000-03-07,18.5583019256592,27.6035327911377,13.0679664611816,12.5094146728516,19.6888275146484,4.94273853302002
2000-03-08,19.2356090545654,28.1100177764893,13.2857694625854,13.5258016586304,21.5346603393555,4.80404090881348
2000-03-09,19.6927852630615,30.4208755493164,13.1768665313721,14.333703994751,21.2270240783691,4.94904327392578
2000-03-10,19.2017440795898,30.9906616210938,13.2857694625854,14.5943231582642,21.1757431030273,5.13187503814697
2000-03-11,19.3425922393799,30.1561137979681,13.2127555066889,14.2413063916293,20.7026362852617,5.04045902598988
2000-03-12,19.5134593790228,30.2597145600752,13.2127549865029,14.3230425227772,20.1992287202315,5.06653644821861
2000-03-13,18.9646854400635,30.0093517303467,13.0407428741455,14.3076410293579,20.5091991424561,5.04991483688354
2000-03-14,19.7097301483154,29.0913372039795,13.1768665313721,13.8645963668823,18.8171863555908,5.04991483688354
2000-03-15,20.8442134857178,31.7820587158203,13.5307893753052,14.6985645294189,18.7146396636963,5.1886157989502
2000-03-16,21.623119354248,32.7950248718262,13.8030414581299,15.2197904586792,18.9197330474854,5.25796461105347
2000-03-17,21.55539894104,31.085620880127,13.8847160339355,14.9331140518188,18.4069995880127,5.20752954483032
2000-03-18,21.4568778818304,31.3762835589322,13.8500657081604,14.8833619898016,18.3510680632158,5.26083116097884
2000-03-19,21.6100430922075,31.3561415238814,13.9626779122786,14.8738861083984,18.0574151819403,5.33104081587358
2000-03-20,21.4876689910889,30.7690830230713,13.9119415283203,14.5943231582642,18.2531890869141,5.3462290763855
2000-03-21,21.7416572570801,31.2439041137695,14.2386379241943,15.2979698181152,17.1764488220215,5.44710159301758
2000-03-22,22.2834968566895,32.1935768127441,14.0480642318726,14.8549318313599,17.1764488220215,5.33992481231689
2000-03-23,21.6739253997803,32.6050872802734,14.1569652557373,14.6985645294189,17.9968242645264,5.51014614105225
2000-03-24,19.5742588043213,31.4654865264893,14.5381135940552,14.5421905517578,17.9455547332764,5.79384899139404
2000-03-25,20.1568997123025,31.4669327302413,14.3524902083657,14.6594707315618,17.5913000106812,5.62735264951533
2000-03-26,19.581954869357,31.046782840382,14.3574415120212,14.6535497145219,17.3139576478438,5.63093280792236
2000-03-27,18.8969402313232,30.6424579620361,14.3747673034668,14.4900779724121,17.4840888977051,5.62362718582153
2000-03-28,19.5065307617188,30.51584815979,14.3475437164307,14.6203832626343,16.9200839996338,5.58580017089844
2000-03-29,19.2525482177734,30.8956928253174,14.2930917739868,15.1676616668701,16.1509952545166,5.61732149124146
2000-03-30,19.1678829193115,30.7690830230713,14.3747673034668,15.2197904586792,16.0997142791748,5.77804756164551
2000-03-31,19.0324039459229,31.7187480926514,14.8920392990112,15.245849609375,16.7149906158447,6.01774835586548
2000-04-01,19.446493322199,32.0748669884422,14.8611024509777,15.4744786782698,16.4190077348189,5.97490087422458
2000-04-02,19.8074677207253,32.9863956624811,15.1296387585727,15.8120910471136,16.3397688432173,6.1007599180395
2000-04-03,19.5742588043213,33.1115798950195,15.0826139450073,15.8452615737915,16.4073600769043,6.26375532150269
2000-04-04,20.7934093475342,34.9475860595703,15.7360134124756,16.57497215271,15.9971685409546,6.13129043579102
2000-04-05,20.9966087341309,34.1720314025879,15.572660446167,16.1058750152588,16.2535362243652,6.05559682846069
2000-04-06,20.2854347229004,33.3648071289062,15.4909830093384,16.0016307830811,16.5099010467529,6.22591018676758
2000-04-07,20.0653114318848,32.5734405517578,15.5454339981079,16.1840572357178,17.5866374969482,6.23221826553345
2000-04-08,20.457840312611,33.1590624722567,15.5429595600475,16.3048875115134,17.0203028158708,6.31135394356467
2000-04-09,20.6240879405629,33.2259746898304,15.5503848249262,16.4659937078303,17.0086507797241,6.44668754664334
2000-04-10,20.5902156829834,32.8583450317383,15.3276348114014,16.601037979126,17.2790031433105,6.44668817520142
2000-04-11,21.1998081207275,33.8713150024414,15.6815614700317,16.601037979126,16.9200839996338,6.6043848991394
2000-04-12,20.8611507415771,32.9849624633789,16.0627098083496,16.8355941772461,16.2535362243652,6.85039329528809
2000-04-13,20.6579513549805,35.4540901184082,15.899359703064,16.5228519439697,16.1509952545166,6.69900417327881
2000-04-14,19.8621139526367,34.156192779541,15.8449077606201,15.8191967010498,15.1768026351929,6.45299386978149
2000-04-15,20.6764255003496,34.9648593555797,15.7533345655961,16.2053798328746,15.5846569321372,6.54933326894587
2000-04-16,21.1182161677967,35.7965370525013,15.6048354669051,16.2575029893355,15.447151184082,6.52524831078269
2000-04-17,20.9966087341309,35.4540901184082,15.572660446167,15.8452615737915,15.1255264282227,6.43407011032104
2000-04-18,22.08030128479,37.1001663208008,15.4365367889404,16.4967975616455,15.6382627487183,6.54761123657227
2000-04-19,22.2834968566895,38.3030700683594,15.2459630966187,17.2265071868896,15.6382627487183,6.52868986129761
2000-04-20,22.1141777038574,38.3663749694824,15.2459630966187,17.3046836853027,15.7408008575439,6.77470016479492
2000-04-21,22.1941332287259,38.1834807925754,15.2716752158271,17.2540132204692,15.6695929633247,6.70811518033346
2000-04-22,22.4358940124512,38.6851951054164,15.2304053987776,17.6490685599191,15.7517950194223,6.80758949688503
2000-04-23,22.610864745246,39.075110329522,15.1945373747084,17.9721456103855,15.8006283442179,6.89174485206604
2000-04-24,22.7237510681152,39.2527313232422,15.1370630264282,18.1386470794678,15.4331760406494,7.00809049606323
2000-04-25,22.8422756195068,38.9994888305664,15.2187366485596,18.1125888824463,16.3048114776611,6.88823890686035
2000-04-26,22.4189548492432,39.4110221862793,15.3276348114014,18.1386470794678,16.3048114776611,6.79362154006958
2000-04-27,22.4866924285889,39.4743156433105,15.1370630264282,17.8259201049805,15.9971685409546,6.76839447021484
2000-04-28,22.3512287139893,39.0627861022949,15.2731876373291,17.5653057098389,15.8946266174316,6.73054599761963
2000-04-29,22.4643706408414,39.272872057828,15.2966992638328,17.7074565887451,16.0111560388045,6.65255598588423
2000-04-30,22.4936192252419,39.377912868153,15.3523862145164,17.667179107666,16.0134873823686,6.52180942622098
2000-05-01,22.4020233154297,39.1894226074219,15.3004112243652,17.4349956512451,15.8946266174316,6.51607322692871
2000-05-02,22.808422088623,39.5059776306152,15.6271085739136,17.9041004180908,16.4073600769043,6.35837745666504
2000-05-03,22.5544319152832,40.0124549865723,15.4637622833252,17.7998523712158,15.7920846939087,6.18175601959229
2000-05-04,22.5036296844482,40.1390838623047,15.2187366485596,17.9301586151123,16.0484447479248,6.30160522460938
2000-05-05,22.7576160430908,40.3923187255859,15.2187366485596,18.607759475708,16.4073600769043,6.36468505859375
2000-05-06,22.9723561026833,40.277213009921,15.2905122583563,18.4743685288863,16.0274731029164,6.45872948386452
2000-05-07,23.3048525723544,40.2571366050027,15.3276378458196,18.6650715741244,15.7827612703497,6.62359478256919
2000-05-08,23.7735824584961,40.7721939086914,15.1506776809692,19.2332248687744,15.8433599472046,6.66115427017212
2000-05-09,23.570384979248,40.3290100097656,15.4637622833252,18.6441402435303,15.4844436645508,6.85039329528809
2000-05-10,23.1640014648438,39.1261177062988,15.6815614700317,18.1284122467041,14.817892074585,6.90085411071777
2000-05-11,23.3163986206055,38.0512809753418,16.0082569122314,17.8411827087402,15.3818950653076,6.98286294937134
2000-05-12,23.1640014648438,38.3371391296387,16.0354843139648,18.00439453125,15.3306217193604,7.20363664627075
2000-05-13,23.3110095804388,38.4806320884011,15.8758467760953,18.1735244230791,15.3492672660134,7.23345654661005
2000-05-14,23.4164551821622,38.3744380257346,15.7904594161294,18.3518577922474,15.4331693215804,7.42498790134083
2000-05-15,23.3671989440918,38.8453254699707,15.8449077606201,18.3830127716064,15.3306217193604,7.53165006637573
2000-05-16,23.6550559997559,38.0830268859863,15.7087879180908,18.5919151306152,15.6895370483398,7.63257360458374
2000-05-17,23.587308883667,37.5430679321289,15.3276348114014,18.8008041381836,15.6895370483398,7.53165006637573
2000-05-18,23.9767761230469,37.4795532226562,15.3004112243652,18.8791446685791,15.8433599472046,7.82181215286255
2000-05-19,24.131763458252,38.5912437438965,15.4365367889404,18.461353302002,15.4331760406494,7.70826721191406
2000-05-20,23.9111426093362,38.2115291248668,15.4662359844555,18.5563023307107,15.4984311624007,7.70654808391224
2000-05-21,23.8573238199407,38.3862171173096,15.5466731244867,18.5070421912453,15.3725784041665,7.70568782633001
2000-05-22,23.6219367980957,38.2100639343262,15.572660446167,18.3568897247314,15.4331760406494,7.70195913314819
2000-05-23,23.6559238433838,38.4006690979004,15.572660446167,18.461353302002,15.2280788421631,7.61365222930908
2000-05-24,24.4546566009521,39.1947212219238,15.7632322311401,18.4874572753906,14.8691644668579,7.8596568107605
2000-05-25,24.2847061157227,39.9569969177246,15.9538145065308,19.0749759674072,14.9717111587524,7.7271933555603
2000-05-26,23.9618129730225,40.0522956848145,16.1443824768066,18.8530292510986,14.7153482437134,7.65780735015869
2000-05-27,24.1166527006361,39.6376215616862,16.0203596750895,18.7819459703234,14.9090453253852,7.68654272291395
2000-05-28,24.1511823109218,39.3830217633929,16.0646545546395,18.7056838444301,15.070595400674,7.66591695376805
2000-05-29,24.0854997634888,38.96179623074,16.1080851554871,18.5911866294013,15.2765011787415,7.63082313537598
2000-05-30,24.182746887207,38.8770980834961,16.1171607971191,18.461353302002,15.2793493270874,7.66411447525024
2000-05-31,24.3356895446777,38.6865272521973,16.0627098083496,18.5919151306152,15.2280788421631,7.52534198760986
2000-06-01,23.8428649902344,39.1629600524902,16.0627098083496,18.8008041381836,15.7408008575439,7.67042255401611
2000-06-02,22.8402004241943,37.1619300842285,16.3894081115723,18.2002296447754,15.9459018707275,7.55687952041626
2000-06-03,23.2187085585161,37.765418139371,16.2656593322754,18.2892460389571,15.7617829929699,7.56118093837391
2000-06-04,23.0085968537764,37.5012148076838,16.3052595311945,18.1503750194203,15.7734366330233,7.52505373954773
2000-06-05,22.8402004241943,36.812557220459,16.2805099487305,17.860767364502,15.7920846939087,7.56318855285645
2000-06-06,22.8741836547852,37.6701278686523,16.17160987854,18.1479988098145,15.7408008575439,7.40548992156982
2000-06-07,22.7552299499512,38.0512809753418,16.7705612182617,18.174108505249,15.8433599472046,7.43072175979614
2000-06-08,23.0781116485596,38.0830268859863,16.4983062744141,18.4874572753906,15.535717010498,7.46856546401978
2000-06-09,23.4180107116699,38.7182731628418,16.4983062744141,19.2186126708984,15.4844436645508,7.76504182815552
2000-06-10,23.2959578254006,39.0488941886208,16.5713196667758,18.8239540620284,15.4960959607905,7.77708305012096
2000-06-11,23.4620395140214,39.8963713212447,16.6430946696888,18.887452732433,15.4098633419384,7.97148156166077
2000-06-12,23.0526428222656,39.7664413452148,16.5799808502197,18.5396823883057,15.3818950653076,8.06466770172119
2000-06-13,23.927827835083,41.0369262695312,16.8522338867188,19.1533222198486,15.3306217193604,8.14982318878174
2000-06-14,24.4036693572998,42.0850715637207,16.8522338867188,19.4666690826416,15.2793493270874,8.27597999572754
2000-06-15,24.641580581665,42.180362701416,16.6344337463379,19.6364002227783,15.2280788421631,8.27597999572754
2000-06-16,24.3526763916016,43.1649894714355,16.7161083221436,20.0280933380127,14.817892074585,8.14982318878174
2000-06-17,24.4005731235851,43.0415599129417,16.7062083157626,19.691594470631,15.2094326019287,8.16673981059681
2000-06-18,24.3889877145941,43.5172810987993,16.6740330782804,19.5764608383179,15.4145252921365,8.13032661784779
2000-06-19,24.5226249694824,43.8955497741699,16.7161083221436,19.531946182251,15.4844436645508,8.07412910461426
2000-06-20,24.0807762145996,43.998779296875,16.6072063446045,19.3230571746826,15.6382627487183,8.09305286407471
