"Date","Index"
2000-06-30,48.6427230834961
2000-07-31,46.953197479248
2000-08-31,48.1504554748535
2000-09-30,49.6214953335849
2000-10-31,51.1902275085449
2000-11-30,52.4118347167969
2000-12-31,52.9739832196917
2001-01-31,49.4690399169922
2001-02-28,49.1302108764648
2001-03-31,44.156364440918
2001-04-30,46.8100357055664
2001-05-31,47.2623100280762
2001-06-30,46.3576391310919
2001-07-31,47.1574401855469
2001-08-31,45.912467956543
2001-09-30,45.9124199260365
2001-10-31,45.9715538024902
2001-11-30,48.3199768066406
2001-12-31,46.941650390625
2002-01-31,45.8758010864258
2002-02-28,45.7397384643555
2002-03-31,45.9056922064887
2002-04-30,43.0473136901855
2002-05-31,42.1312561035156
2002-06-30,37.3261346362886
2002-07-31,37.4048500061035
2002-08-31,37.458774778578
2002-09-30,35.3866882324219
2002-10-31,37.2855529785156
2002-11-30,38.1556318071154
2002-12-31,36.9458808898926
2003-01-31,36.8393058776855
2003-02-28,35.9714164733887
2003-03-31,37.429744720459
2003-04-30,38.680965423584
2003-05-31,39.898193879561
2003-06-30,41.6480255126953
2003-07-31,41.6556739807129
2003-08-31,40.4655085972377
2003-09-30,40.4192924499512
2003-10-31,40.8404960632324
2003-11-30,42.152325630188
2003-12-31,43.8073921203613
2004-01-31,45.5173279155384
2004-02-29,45.9300479888916
2004-03-31,44.1922302246094
2004-04-30,45.4471740722656
2004-05-31,45.7367445627849
2004-06-30,45.2460403442383
2004-07-31,42.6758639595725
2004-08-31,43.5648422241211
2004-09-30,43.0673904418945
2004-10-31,41.946682843295
2004-11-30,43.082820892334
2004-12-31,45.6543312072754
2005-01-31,44.1064605712891
2005-02-28,45.2751045227051
2005-03-31,45.3259010314941
2005-04-30,46.7876458601518
2005-05-31,47.5359687805176
2005-06-30,47.4713859558105
2005-07-31,49.0803650942716
2005-08-31,48.6911735534668
2005-09-30,48.3918991088867
2005-10-31,46.9910583496094
2005-11-30,47.8160057067871
2005-12-31,49.383053249783
2006-01-31,49.8001976013184
2006-02-28,50.338207244873
2006-03-31,49.7954406738281
2006-04-30,47.8515529632568
2006-05-31,47.2256088256836
2006-06-30,47.3360328674316
2006-07-31,49.4581260681152
2006-08-31,50.8206787109375
2006-09-30,51.3628947518089
2006-10-31,51.8028564453125
2006-11-30,51.8107261657715
2006-12-31,52.3545383453369
2007-01-31,53.8196258544922
2007-02-28,52.686580657959
2007-03-31,52.8762328407981
2007-04-30,56.2372627258301
2007-05-31,57.137939453125
2007-06-30,55.4149749392555
2007-07-31,53.0382041931152
2007-08-31,54.4268417358398
2007-09-30,56.6988235820423
2007-10-31,57.2879066467285
2007-11-30,57.8606910705566
2007-12-31,56.3621711730957
2008-01-31,53.4352035522461
2008-02-29,52.3665046691895
2008-03-31,50.1082611083984
2008-04-30,50.8524436950684
2008-05-31,51.5184170116078
2008-06-30,49.4974517822266
2008-07-31,52.3655891418457
2008-08-31,53.4260698046003
2008-09-30,49.963062286377
2008-10-31,43.8969230651855
2008-11-30,39.0947675704956
2008-12-31,43.4580345153809
2009-01-31,43.2192620364102
2009-02-28,38.0713216608221
2009-03-31,40.204460144043
2009-04-30,40.1800384521484
2009-05-31,42.9575056596236
2009-06-30,44.2405014038086
2009-07-31,46.6356506347656
2009-08-31,47.7392082214355
2009-09-30,48.3718299865723
2009-10-31,47.3871595209295
2009-11-30,51.2273597717285
2009-12-31,52.5742874145508
2010-01-31,53.2352156205611
2010-02-28,53.5182956348766
2010-03-31,54.8024444580078
2010-04-30,53.0919418334961
2010-05-31,49.2462762196859
2010-06-30,48.3406829833984
2010-07-31,49.2327256636186
2010-08-31,48.1663398742676
2010-09-30,52.75537109375
2010-10-31,53.7519397735596
2010-11-30,52.2716979980469
2010-12-31,54.7382354736328
2011-01-31,55.0313262939453
2011-02-28,56.9321174621582
2011-03-31,58.0887336730957
2011-04-30,61.9531069668856
2011-05-31,63.138111114502
2011-06-30,62.2100677490234
2011-07-31,58.5644512176514
2011-08-31,57.9856910705566
2011-09-30,55.3300361633301
2011-10-31,58.5408706665039
2011-11-30,59.083080291748
2011-12-31,60.9756531185574
2012-01-31,63.1814575195312
2012-02-29,64.1004486083984
2012-03-31,66.7332708185369
2012-04-30,66.7088012695312
2012-05-31,64.435302734375
2012-06-30,67.8832183111281
2012-07-31,68.9364547729492
2012-08-31,70.0865249633789
2012-09-30,73.3947819796475
2012-10-31,71.9436492919922
2012-11-30,72.5556182861328
2012-12-31,72.3037948608398
2013-01-31,77.723747253418
2013-02-28,78.7281188964844
2013-03-31,84.2237798902724
2013-04-30,86.5316696166992
2013-05-31,87.9126358032227
2013-06-30,87.634141831171
2013-07-31,93.8730697631836
2013-08-31,90.8047998216417
2013-09-30,93.4381484985352
2013-10-31,96.9425277709961
2013-11-30,101.329528808593
2013-12-31,102.126815795898
2014-01-31,103.652267456055
2014-02-28,110.034675598145
2014-03-31,108.120643615723
2014-04-30,107.233039855957
2014-05-31,110.066817543723
2014-06-30,113.054573059082
2014-07-31,112.816474914551
2014-08-31,118.620573861258
2014-09-30,118.783821105957
2014-10-31,125.370643615723
2014-11-30,129.602545166016
2014-12-31,127.808540344238
2015-01-31,130.81863750111
2015-02-28,136.046059348366
2015-03-31,137.109100341797
2015-04-30,134.710311889648
2015-05-31,141.473588423295
2015-06-30,141.378173828125
2015-07-31,145.341949462891
2015-08-31,133.842498779297
2015-09-30,125.027450561523
2015-10-31,135.035323403098
2015-11-30,133.954147338867
2015-12-31,135.692855834961
2016-01-31,123.594382546165
2016-02-29,123.662223815918
2016-03-31,127.472297668457
