"date","ALB","SQM","MALRY","LTHM","SGML","GNENF","PILBF"
2000-07-26,8.2044734954834,0.930525422096252,NA,NA,NA,NA,NA
2000-07-27,8.24811553955078,0.916637122631073,NA,NA,NA,NA,NA
2000-07-28,8.37903499603271,0.919414639472961,NA,NA,NA,NA,NA
2000-07-29,8.40879089182073,0.923581180247393,NA,NA,NA,NA,NA
2000-07-30,8.51094948161732,0.928378988396037,NA,NA,NA,NA,NA
2000-07-31,8.61905860900879,0.90274840593338,NA,NA,NA,NA,NA
2000-08-01,8.61905860900879,0.955524504184723,NA,NA,NA,NA,NA
2000-08-02,8.53178024291992,0.977746307849884,NA,NA,NA,NA,NA
2000-08-03,8.53178024291992,0.983301639556885,NA,NA,NA,NA,NA
2000-08-04,8.42267608642578,0.977746307849884,NA,NA,NA,NA,NA
2000-08-05,8.5010328726335,0.985069250518625,NA,NA,NA,NA,NA
2000-08-06,8.51690318367698,0.996937537735159,NA,NA,NA,NA,NA
2000-08-07,8.55360317230225,0.988856911659241,NA,NA,NA,NA,NA
2000-08-08,8.57542133331299,1.00552320480347,NA,NA,NA,NA,NA
2000-08-09,8.46631908416748,1.03885531425476,NA,NA,NA,NA,NA
2000-08-10,8.42267608642578,1.06663227081299,NA,NA,NA,NA,NA
2000-08-11,8.40085697174072,1.07774245738983,NA,NA,NA,NA,NA
2000-08-12,8.51789353110573,1.06309678879651,NA,NA,NA,NA,NA
2000-08-13,8.62402018633756,1.06208678267219,NA,NA,NA,NA,NA
2000-08-14,8.70634365081787,1.06663227081299,NA,NA,NA,NA,NA
2000-08-15,8.59723567962646,1.06107676029205,NA,NA,NA,NA,NA
2000-08-16,8.9681921005249,1.0277441740036,NA,NA,NA,NA,NA
2000-08-17,8.8372688293457,1.04996597766876,NA,NA,NA,NA,NA
2000-08-18,8.68452644348145,1.04996597766876,NA,NA,NA,NA,NA
2000-08-19,8.7708139853044,1.05880416523327,NA,NA,NA,NA,NA
2000-08-20,8.78271441026167,1.06991505622864,NA,NA,NA,NA,NA
2000-08-21,8.72815990447998,1.0832986831665,NA,NA,NA,NA,NA
2000-08-22,8.9463701248169,1.08607614040375,NA,NA,NA,NA,NA
2000-08-23,8.79362106323242,1.07218778133392,NA,NA,NA,NA,NA
2000-08-24,8.64087963104248,1.05552160739899,NA,NA,NA,NA,NA
2000-08-25,8.85908508300781,1.04441070556641,NA,NA,NA,NA,NA
2000-08-26,8.74998253042048,1.05173377015374,NA,NA,NA,NA,NA
2000-08-27,8.69245585528287,1.04807226224379,NA,NA,NA,NA,NA
2000-08-28,8.64087963104248,1.05552160739899,NA,NA,NA,NA,NA
2000-08-29,8.64087963104248,1.03885531425476,NA,NA,NA,NA,NA
2000-08-30,8.68452644348145,1.030522108078,NA,NA,NA,NA,NA
2000-08-31,8.66269969940186,1.03607761859894,NA,NA,NA,NA,NA
2000-09-01,8.59723567962646,1.03607761859894,NA,NA,NA,NA,NA
